trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
882,False,"{'a': 0.8, 'e': 0.0}",20,15,8.779589665093418,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.8, 'e': 0.0}",20,5,24.527113624894447,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.8, 'e': 0.0}",20,0,29.91374646233839,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
885,False,"{'a': 0.8, 'e': 0.0}",25,0,35.963165288699486,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
886,False,"{'a': 0.8, 'e': 0.0}",25,9,30.75245798618925,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.8, 'e': 0.0}",30,17,23.75226631120406,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.8, 'e': 0.0}",25,18,13.888553116748012,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.8, 'e': 0.0}",20,14,13.855828305360571,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.8, 'e': 0.0}",25,13,23.286074330211065,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.8, 'e': 0.0}",35,28,9.604970945784379,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.8, 'e': 0.0}",25,19,13.426213286614761,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.8, 'e': 0.0}",35,22,26.0222247575555,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.8, 'e': 0.0}",20,4,25.15397762488471,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.8, 'e': 0.0}",30,16,24.20215964533485,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.8, 'e': 0.0}",20,5,29.874498420679885,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.8, 'e': 0.0}",30,19,19.66740562411815,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.8, 'e': 0.0}",30,16,24.785012821405264,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.8, 'e': 0.0}",25,18,16.144697989774887,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.8, 'e': 0.0}",25,5,32.04708126161389,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
